venta_id,timestamp,producto,categoria,precio_unit,cantidad,total,proveedor_id,fecha,hora,dia_sem,mes,semana
219,2024-04-13 19:18:00,Mantequilla Gloria 100g,Lácteos,4.18,1,4.18,3,2024-04-13,19,Saturday,4,15
220,2024-02-13 20:53:00,Sardina Florida 425g,Conservas,4.31,3,12.93,4,2024-02-13,20,Tuesday,2,7
221,2024-04-21 13:27:00,Agua San Luis 2.5L,Bebidas,3.48,5,17.4,1,2024-04-21,13,Sunday,4,16
222,2024-04-11 16:14:00,Agua San Luis 2.5L,Bebidas,3.56,3,10.68,1,2024-04-11,16,Thursday,4,15
223,2024-05-10 12:57:00,Agua San Luis 500ml,Bebidas,1.19,3,3.57,1,2024-05-10,12,Friday,5,19
224,2024-03-01 08:12:00,Yogurt Gloria Fresa 1kg,Lácteos,6.54,1,6.54,3,2024-03-01,8,Friday,3,9
225,2024-02-15 21:29:00,Agua San Luis 500ml,Bebidas,1.22,5,6.1,1,2024-02-15,21,Thursday,2,7
226,2024-06-23 16:55:00,Shampoo Head&Shoulders,Higiene,18.3,3,54.9,6,2024-06-23,16,Sunday,6,25
227,2024-01-18 21:50:00,Shampoo Head&Shoulders,Higiene,18.6,2,37.2,6,2024-01-18,21,Thursday,1,3
228,2024-05-09 08:28:00,Detergente Ariel 850g,Limpieza,12.17,1,12.17,6,2024-05-09,8,Thursday,5,19
229,2024-01-20 08:39:00,Harina Blanca Flor 1kg,Abarrotes,3.2,5,16.0,4,2024-01-20,8,Saturday,1,3
230,2024-05-28 07:28:00,Pasta Dental Colgate,Higiene,5.55,3,16.65,6,2024-05-28,7,Tuesday,5,22
231,2024-06-03 20:03:00,Sardina Florida 425g,Conservas,4.1,2,8.2,4,2024-06-03,20,Monday,6,23
232,2024-07-01 09:11:00,Jabón Bolivar 230g,Limpieza,2.76,1,2.76,6,2024-07-01,9,Monday,7,27
233,2024-04-22 20:23:00,Shampoo Head&Shoulders,Higiene,18.96,2,37.92,6,2024-04-22,20,Monday,4,17
234,2024-04-14 07:50:00,Lejía Clorox 900ml,Limpieza,4.54,3,13.62,6,2024-04-14,7,Sunday,4,15
235,2024-03-25 09:24:00,Agua San Luis 500ml,Bebidas,1.18,3,3.54,1,2024-03-25,9,Monday,3,13
236,2024-03-26 09:09:00,Yogurt Gloria Fresa 1kg,Lácteos,6.43,2,12.86,3,2024-03-26,9,Tuesday,3,13
237,2024-02-03 08:19:00,Papel Higiénico Elite x4,Higiene,8.83,3,26.49,6,2024-02-03,8,Saturday,2,5
238,2024-07-27 09:53:00,Jabón Bolivar 230g,Limpieza,2.88,3,8.64,6,2024-07-27,9,Saturday,7,30
239,2024-01-24 19:32:00,Sublime 36g,Snacks,1.46,2,2.92,7,2024-01-24,19,Wednesday,1,4
240,2024-02-16 16:49:00,Atún Florida 170g,Conservas,3.83,2,7.66,4,2024-02-16,16,Friday,2,7
241,2024-02-09 07:32:00,Leche Evaporada Gloria,Lácteos,3.26,3,9.78,3,2024-02-09,7,Friday,2,6
242,2024-01-10 10:38:00,Sublime 36g,Snacks,1.47,2,2.94,7,2024-01-10,10,Wednesday,1,2
243,2024-07-31 11:46:00,Aceite Primor 500ml,Abarrotes,5.06,4,20.24,4,2024-07-31,11,Wednesday,7,31
244,2024-06-22 20:39:00,Detergente Ace 850g,Limpieza,12.08,2,24.16,6,2024-06-22,20,Saturday,6,25
245,2024-02-29 21:51:00,Shampoo Head&Shoulders,Higiene,18.95,2,37.9,6,2024-02-29,21,Thursday,2,9
246,2024-04-04 20:29:00,Arroz Costeño 1kg,Abarrotes,3.86,3,11.58,4,2024-04-04,20,Thursday,4,14
247,2024-05-15 20:52:00,Chifles La Doña 80g,Snacks,2.04,1,2.04,7,2024-05-15,20,Wednesday,5,20
248,2024-08-11 09:30:00,Leche Evaporada Gloria,Lácteos,3.21,2,6.42,3,2024-08-11,9,Sunday,8,32
249,2024-07-01 09:18:00,Leche Gloria Entera 1L,Lácteos,4.88,1,4.88,3,2024-07-01,9,Monday,7,27
250,2024-04-25 10:53:00,Fideos Lavaggi 500g,Abarrotes,2.44,4,9.76,4,2024-04-25,10,Thursday,4,17
251,2024-07-28 21:59:00,Azúcar Cartavio 1kg,Abarrotes,3.48,1,3.48,5,2024-07-28,21,Sunday,7,30
252,2024-05-08 21:05:00,Papel Higiénico Elite x4,Higiene,8.75,2,17.5,6,2024-05-08,21,Wednesday,5,19
253,2024-08-26 09:41:00,Sardina Florida 425g,Conservas,4.27,2,8.54,4,2024-08-26,9,Monday,8,35
254,2024-01-10 08:44:00,Leche Evaporada Gloria,Lácteos,3.25,1,3.25,3,2024-01-10,8,Wednesday,1,2
255,2024-04-24 08:01:00,Galletas Oreo 36g,Snacks,1.47,2,2.94,7,2024-04-24,8,Wednesday,4,17
256,2024-05-20 19:07:00,Yogurt Gloria Fresa 1kg,Lácteos,6.4,2,12.8,3,2024-05-20,19,Monday,5,21
257,2024-01-13 09:50:00,Leche Gloria Light 1L,Lácteos,4.89,3,14.67,3,2024-01-13,9,Saturday,1,2
258,2024-08-02 06:40:00,Leche Gloria Light 1L,Lácteos,4.92,3,14.76,3,2024-08-02,6,Friday,8,31
259,2024-03-15 21:15:00,Yogurt Gloria Fresa 1kg,Lácteos,6.47,3,19.41,3,2024-03-15,21,Friday,3,11
260,2024-05-14 08:33:00,Agua San Luis 2.5L,Bebidas,3.5,5,17.5,1,2024-05-14,8,Tuesday,5,20
261,2024-05-21 08:02:00,Chifles La Doña 80g,Snacks,1.99,3,5.97,7,2024-05-21,8,Tuesday,5,21
262,2024-03-05 17:50:00,Detergente Ace 850g,Limpieza,11.79,1,11.79,6,2024-03-05,17,Tuesday,3,10
263,2024-07-16 16:08:00,Leche Gloria Entera 1L,Lácteos,4.76,1,4.76,3,2024-07-16,16,Tuesday,7,29
264,2024-07-27 20:44:00,Jabón Bolivar 230g,Limpieza,2.82,2,5.64,6,2024-07-27,20,Saturday,7,30
265,2024-01-17 20:02:00,Leche Evaporada Gloria,Lácteos,3.14,2,6.28,3,2024-01-17,20,Wednesday,1,3
266,2024-08-14 08:32:00,Arroz Costeño 1kg,Abarrotes,3.91,4,15.64,4,2024-08-14,8,Wednesday,8,33
267,2024-05-01 09:12:00,Chancay 60g,Panadería,0.5,2,1.0,8,2024-05-01,9,Wednesday,5,18
268,2024-08-09 14:07:00,Pepsi 500ml,Bebidas,2.29,3,6.87,2,2024-08-09,14,Friday,8,32
269,2024-07-09 21:21:00,Papel Higiénico Elite x4,Higiene,8.9,1,8.9,6,2024-07-09,21,Tuesday,7,28
270,2024-04-04 14:51:00,Galletas Soda Field,Snacks,2.84,1,2.84,7,2024-04-04,14,Thursday,4,14
271,2024-04-20 11:34:00,Agua San Luis 2.5L,Bebidas,3.46,3,10.38,1,2024-04-20,11,Saturday,4,16
272,2024-03-24 15:28:00,Agua San Luis 2.5L,Bebidas,3.55,5,17.75,1,2024-03-24,15,Sunday,3,12
273,2024-06-25 21:02:00,Aceite Primor 1L,Abarrotes,8.96,3,26.88,4,2024-06-25,21,Tuesday,6,26
274,2024-03-11 07:04:00,Pañales Huggies T4 x28,Higiene,34.28,3,102.84,6,2024-03-11,7,Monday,3,11
275,2024-05-11 11:01:00,Detergente Ace 850g,Limpieza,12.15,1,12.15,6,2024-05-11,11,Saturday,5,19
276,2024-01-09 07:49:00,Shampoo Head&Shoulders,Higiene,18.35,3,55.05,6,2024-01-09,7,Tuesday,1,2
277,2024-08-31 10:43:00,Lejía Clorox 900ml,Limpieza,4.62,2,9.24,6,2024-08-31,10,Saturday,8,35
278,2024-04-23 10:33:00,Detergente Ace 850g,Limpieza,11.83,2,23.66,6,2024-04-23,10,Tuesday,4,17
279,2024-03-04 06:47:00,Fideos Lavaggi 500g,Abarrotes,2.5,2,5.0,4,2024-03-04,6,Monday,3,10
280,2024-08-21 14:49:00,Lejía Clorox 900ml,Limpieza,4.56,2,9.12,6,2024-08-21,14,Wednesday,8,34
281,2024-06-05 08:12:00,Arroz Costeño 5kg,Abarrotes,17.12,1,17.12,4,2024-06-05,8,Wednesday,6,23
282,2024-04-25 09:28:00,Agua San Luis 500ml,Bebidas,1.22,1,1.22,1,2024-04-25,9,Thursday,4,17
283,2024-06-19 20:35:00,Sardina Florida 425g,Conservas,4.15,3,12.45,4,2024-06-19,20,Wednesday,6,25
284,2024-08-05 09:59:00,Atún Florida 170g,Conservas,3.93,3,11.79,4,2024-08-05,9,Monday,8,32
285,2024-05-10 07:50:00,Detergente Ace 850g,Limpieza,11.71,1,11.71,6,2024-05-10,7,Friday,5,19
286,2024-01-07 21:29:00,Galletas Soda Field,Snacks,2.74,3,8.22,7,2024-01-07,21,Sunday,1,1
287,2024-01-17 21:33:00,Agua San Luis 2.5L,Bebidas,3.56,4,14.24,1,2024-01-17,21,Wednesday,1,3
288,2024-01-19 08:41:00,Mantequilla Gloria 100g,Lácteos,4.19,1,4.19,3,2024-01-19,8,Friday,1,3
289,2024-03-29 09:40:00,Sublime 36g,Snacks,1.47,3,4.41,7,2024-03-29,9,Friday,3,13
290,2024-04-20 20:53:00,Leche Evaporada Gloria,Lácteos,3.2,1,3.2,3,2024-04-20,20,Saturday,4,16
291,2024-02-12 09:14:00,Atún Florida 170g,Conservas,4.0,2,8.0,4,2024-02-12,9,Monday,2,7
292,2024-08-17 07:16:00,Sublime 36g,Snacks,1.51,1,1.51,7,2024-08-17,7,Saturday,8,33
293,2024-03-11 08:39:00,Pan de Molde Bimbo 500g,Panadería,6.34,3,19.02,8,2024-03-11,8,Monday,3,11
294,2024-05-31 10:10:00,Aceite Primor 1L,Abarrotes,9.02,5,45.1,4,2024-05-31,10,Friday,5,22
295,2024-08-03 07:52:00,Jabón Bolivar 230g,Limpieza,2.73,1,2.73,6,2024-08-03,7,Saturday,8,31
296,2024-03-08 19:39:00,Mantequilla Gloria 100g,Lácteos,4.08,3,12.24,3,2024-03-08,19,Friday,3,10
297,2024-03-15 15:30:00,Chancay 60g,Panadería,0.51,1,0.51,8,2024-03-15,15,Friday,3,11
298,2024-03-17 20:10:00,Papel Higiénico Elite x4,Higiene,8.85,2,17.7,6,2024-03-17,20,Sunday,3,11
299,2024-02-22 20:20:00,Pasta Dental Colgate,Higiene,5.44,3,16.32,6,2024-02-22,20,Thursday,2,8
300,2024-04-12 08:32:00,Detergente Ariel 850g,Limpieza,12.2,3,36.6,6,2024-04-12,8,Friday,4,15
301,2024-04-29 08:15:00,Sal Marina 1kg,Abarrotes,1.46,2,2.92,5,2024-04-29,8,Monday,4,18
302,2024-08-30 21:15:00,Harina Blanca Flor 1kg,Abarrotes,3.26,2,6.52,4,2024-08-30,21,Friday,8,35
303,2024-07-03 20:31:00,Mantequilla Gloria 100g,Lácteos,4.19,3,12.57,3,2024-07-03,20,Wednesday,7,27
304,2024-05-07 08:32:00,Atún Florida 170g,Conservas,4.01,2,8.02,4,2024-05-07,8,Tuesday,5,19
305,2024-05-29 20:18:00,Arroz Costeño 5kg,Abarrotes,17.6,4,70.4,4,2024-05-29,20,Wednesday,5,22
306,2024-03-14 20:27:00,Galletas Oreo 36g,Snacks,1.53,1,1.53,7,2024-03-14,20,Thursday,3,11
307,2024-07-14 20:25:00,Detergente Ace 850g,Limpieza,11.95,1,11.95,6,2024-07-14,20,Sunday,7,28
308,2024-04-02 08:24:00,Arroz Costeño 1kg,Abarrotes,3.79,5,18.95,4,2024-04-02,8,Tuesday,4,14
309,2024-03-12 09:08:00,Pan de Molde Bimbo 500g,Panadería,6.46,1,6.46,8,2024-03-12,9,Tuesday,3,11
310,2024-05-22 10:12:00,Jabón Bolivar 230g,Limpieza,2.8,3,8.4,6,2024-05-22,10,Wednesday,5,21
311,2024-01-11 07:45:00,Chifles La Doña 80g,Snacks,2.04,2,4.08,7,2024-01-11,7,Thursday,1,2
312,2024-04-26 09:08:00,Sublime 36g,Snacks,1.54,2,3.08,7,2024-04-26,9,Friday,4,17
313,2024-02-11 21:37:00,Sardina Florida 425g,Conservas,4.2,2,8.4,4,2024-02-11,21,Sunday,2,6
314,2024-05-16 21:30:00,Chifles La Doña 80g,Snacks,1.98,1,1.98,7,2024-05-16,21,Thursday,5,20
315,2024-04-16 06:38:00,Leche Gloria Light 1L,Lácteos,4.83,2,9.66,3,2024-04-16,6,Tuesday,4,16
316,2024-05-27 07:37:00,Queso Edam Gloria 250g,Lácteos,12.25,2,24.5,3,2024-05-27,7,Monday,5,22
317,2024-02-07 13:02:00,Lejía Clorox 900ml,Limpieza,4.62,3,13.86,6,2024-02-07,13,Wednesday,2,6
318,2024-02-18 08:26:00,Leche Gloria Light 1L,Lácteos,4.87,1,4.87,3,2024-02-18,8,Sunday,2,7
319,2024-04-15 21:55:00,Arroz Costeño 5kg,Abarrotes,17.72,1,17.72,4,2024-04-15,21,Monday,4,16
320,2024-02-23 21:33:00,Sublime 36g,Snacks,1.48,2,2.96,7,2024-02-23,21,Friday,2,8
321,2024-04-27 16:34:00,Aceite Primor 500ml,Abarrotes,5.25,3,15.75,4,2024-04-27,16,Saturday,4,17
322,2024-06-05 20:17:00,Fideos Don Vittorio 500g,Abarrotes,2.77,5,13.85,4,2024-06-05,20,Wednesday,6,23
323,2024-07-16 07:44:00,Atún Florida 170g,Conservas,3.9,3,11.7,4,2024-07-16,7,Tuesday,7,29
324,2024-03-30 14:18:00,Galletas Oreo 36g,Snacks,1.51,1,1.51,7,2024-03-30,14,Saturday,3,13
325,2024-04-07 18:52:00,Chancay 60g,Panadería,0.51,2,1.02,8,2024-04-07,18,Sunday,4,14
326,2024-03-15 09:05:00,Yogurt Gloria Fresa 1kg,Lácteos,6.67,2,13.34,3,2024-03-15,9,Friday,3,11
327,2024-07-10 20:52:00,Fideos Don Vittorio 500g,Abarrotes,2.76,5,13.8,4,2024-07-10,20,Wednesday,7,28
328,2024-06-27 07:39:00,Pan de Molde Bimbo 500g,Panadería,6.53,3,19.59,8,2024-06-27,7,Thursday,6,26
329,2024-01-13 13:40:00,Sal Marina 1kg,Abarrotes,1.46,2,2.92,5,2024-01-13,13,Saturday,1,2
330,2024-03-25 09:43:00,Pañales Huggies T3 x30,Higiene,31.54,1,31.54,6,2024-03-25,9,Monday,3,13
331,2024-08-25 09:59:00,Pan de Molde Bimbo 500g,Panadería,6.49,2,12.98,8,2024-08-25,9,Sunday,8,34
332,2024-07-12 16:18:00,Arroz Costeño 1kg,Abarrotes,3.89,1,3.89,4,2024-07-12,16,Friday,7,28
333,2024-06-15 07:58:00,Agua San Luis 2.5L,Bebidas,3.48,2,6.96,1,2024-06-15,7,Saturday,6,24
334,2024-08-27 18:50:00,Aceite Primor 500ml,Abarrotes,5.1,4,20.4,4,2024-08-27,18,Tuesday,8,35
335,2024-08-12 08:36:00,Harina Blanca Flor 1kg,Abarrotes,3.12,5,15.6,4,2024-08-12,8,Monday,8,33
336,2024-03-13 21:56:00,Jabón Bolivar 230g,Limpieza,2.86,1,2.86,6,2024-03-13,21,Wednesday,3,11
337,2024-03-10 07:21:00,Pasta Dental Colgate,Higiene,5.58,1,5.58,6,2024-03-10,7,Sunday,3,10
338,2024-07-02 09:21:00,Fideos Don Vittorio 500g,Abarrotes,2.81,3,8.43,4,2024-07-02,9,Tuesday,7,27
339,2024-02-14 18:52:00,Arroz Costeño 1kg,Abarrotes,3.8,4,15.2,4,2024-02-14,18,Wednesday,2,7
340,2024-04-12 11:08:00,Agua San Luis 2.5L,Bebidas,3.46,4,13.84,1,2024-04-12,11,Friday,4,15
341,2024-01-02 07:28:00,Sal Marina 1kg,Abarrotes,1.54,3,4.62,5,2024-01-02,7,Tuesday,1,1
342,2024-05-29 06:16:00,Atún Florida 170g,Conservas,3.87,3,11.61,4,2024-05-29,6,Wednesday,5,22
343,2024-01-16 20:19:00,Sal Marina 1kg,Abarrotes,1.49,2,2.98,5,2024-01-16,20,Tuesday,1,3
344,2024-08-24 15:44:00,Chifles La Doña 80g,Snacks,2.02,1,2.02,7,2024-08-24,15,Saturday,8,34
345,2024-04-04 13:08:00,Harina Blanca Flor 1kg,Abarrotes,3.13,4,12.52,4,2024-04-04,13,Thursday,4,14
346,2024-04-16 21:48:00,Detergente Ace 850g,Limpieza,12.12,3,36.36,6,2024-04-16,21,Tuesday,4,16
347,2024-07-14 09:55:00,Arroz Costeño 5kg,Abarrotes,17.53,1,17.53,4,2024-07-14,9,Sunday,7,28
348,2024-06-29 20:03:00,Sublime 36g,Snacks,1.54,3,4.62,7,2024-06-29,20,Saturday,6,26
349,2024-05-26 20:20:00,Arroz Costeño 1kg,Abarrotes,3.79,5,18.95,4,2024-05-26,20,Sunday,5,21
350,2024-07-02 08:57:00,Arroz Costeño 5kg,Abarrotes,17.44,5,87.2,4,2024-07-02,8,Tuesday,7,27
351,2024-04-26 08:29:00,Pepsi 500ml,Bebidas,2.24,5,11.2,2,2024-04-26,8,Friday,4,17
352,2024-06-21 06:25:00,Pasta Dental Colgate,Higiene,5.6,2,11.2,6,2024-06-21,6,Friday,6,25
353,2024-05-28 08:22:00,Arroz Costeño 5kg,Abarrotes,17.54,1,17.54,4,2024-05-28,8,Tuesday,5,22
354,2024-08-27 21:02:00,Pepsi 500ml,Bebidas,2.29,3,6.87,2,2024-08-27,21,Tuesday,8,35
355,2024-07-15 19:23:00,Leche Evaporada Gloria,Lácteos,3.19,2,6.38,3,2024-07-15,19,Monday,7,29
356,2024-04-06 09:55:00,Lejía Clorox 900ml,Limpieza,4.4,3,13.2,6,2024-04-06,9,Saturday,4,14
357,2024-01-31 09:25:00,Detergente Ariel 850g,Limpieza,12.22,3,36.66,6,2024-01-31,9,Wednesday,1,5
358,2024-08-01 07:19:00,Azúcar Cartavio 1kg,Abarrotes,3.54,4,14.16,5,2024-08-01,7,Thursday,8,31
359,2024-04-18 20:15:00,Chancay 60g,Panadería,0.5,2,1.0,8,2024-04-18,20,Thursday,4,16
360,2024-02-18 09:02:00,Fideos Lavaggi 500g,Abarrotes,2.52,4,10.08,4,2024-02-18,9,Sunday,2,7
361,2024-03-02 07:38:00,Inca Kola 1.5L,Bebidas,5.48,1,5.48,1,2024-03-02,7,Saturday,3,9
362,2024-03-03 18:28:00,Pepsi 500ml,Bebidas,2.31,2,4.62,2,2024-03-03,18,Sunday,3,9
363,2024-02-05 21:14:00,Pepsi 500ml,Bebidas,2.28,5,11.4,2,2024-02-05,21,Monday,2,6
364,2024-03-01 20:42:00,Sardina Florida 425g,Conservas,4.13,3,12.39,4,2024-03-01,20,Friday,3,9
365,2024-03-11 09:56:00,Atún Florida 170g,Conservas,4.0,3,12.0,4,2024-03-11,9,Monday,3,11
366,2024-05-22 21:41:00,Pañales Huggies T4 x28,Higiene,33.76,3,101.28,6,2024-05-22,21,Wednesday,5,21
367,2024-03-22 19:09:00,Sublime 36g,Snacks,1.49,2,2.98,7,2024-03-22,19,Friday,3,12
368,2024-05-01 07:19:00,Chancay 60g,Panadería,0.49,3,1.47,8,2024-05-01,7,Wednesday,5,18
369,2024-08-22 08:26:00,Pasta Dental Colgate,Higiene,5.51,3,16.53,6,2024-08-22,8,Thursday,8,34
370,2024-03-03 08:41:00,Lejía Clorox 900ml,Limpieza,4.61,1,4.61,6,2024-03-03,8,Sunday,3,9
371,2024-01-24 20:03:00,Detergente Ace 850g,Limpieza,11.81,2,23.62,6,2024-01-24,20,Wednesday,1,4
372,2024-08-11 09:46:00,Coca-Cola 500ml,Bebidas,2.46,5,12.3,2,2024-08-11,9,Sunday,8,32
373,2024-08-10 15:58:00,Arroz Costeño 5kg,Abarrotes,17.2,1,17.2,4,2024-08-10,15,Saturday,8,32
374,2024-07-08 08:58:00,Arroz Costeño 1kg,Abarrotes,3.84,2,7.68,4,2024-07-08,8,Monday,7,28
375,2024-04-11 16:49:00,Arroz Costeño 5kg,Abarrotes,17.37,3,52.11,4,2024-04-11,16,Thursday,4,15
376,2024-06-15 21:23:00,Chancay 60g,Panadería,0.51,3,1.53,8,2024-06-15,21,Saturday,6,24
377,2024-01-26 21:48:00,Pasta Dental Colgate,Higiene,5.64,2,11.28,6,2024-01-26,21,Friday,1,4
378,2024-03-21 20:47:00,Detergente Ace 850g,Limpieza,11.55,1,11.55,6,2024-03-21,20,Thursday,3,12
379,2024-08-27 19:18:00,Pan de Molde Bimbo 500g,Panadería,6.38,1,6.38,8,2024-08-27,19,Tuesday,8,35
380,2024-04-07 13:31:00,Azúcar Cartavio 1kg,Abarrotes,3.53,5,17.65,5,2024-04-07,13,Sunday,4,14
381,2024-03-06 21:46:00,Jabón Bolivar 230g,Limpieza,2.84,3,8.52,6,2024-03-06,21,Wednesday,3,10
382,2024-02-13 17:10:00,Pasta Dental Colgate,Higiene,5.57,1,5.57,6,2024-02-13,17,Tuesday,2,7
383,2024-02-17 07:33:00,Galletas Soda Field,Snacks,2.86,1,2.86,7,2024-02-17,7,Saturday,2,7
384,2024-08-29 07:48:00,Agua San Luis 500ml,Bebidas,1.19,1,1.19,1,2024-08-29,7,Thursday,8,35
385,2024-01-18 06:13:00,Azúcar Cartavio 1kg,Abarrotes,3.49,5,17.45,5,2024-01-18,6,Thursday,1,3
386,2024-06-07 21:42:00,Pepsi 500ml,Bebidas,2.23,4,8.92,2,2024-06-07,21,Friday,6,23
387,2024-05-21 20:33:00,Chancay 60g,Panadería,0.49,3,1.47,8,2024-05-21,20,Tuesday,5,21
388,2024-01-05 21:51:00,Harina Blanca Flor 1kg,Abarrotes,3.12,2,6.24,4,2024-01-05,21,Friday,1,1
389,2024-05-14 07:39:00,Leche Gloria Entera 1L,Lácteos,4.73,3,14.19,3,2024-05-14,7,Tuesday,5,20
390,2024-03-09 08:23:00,Detergente Ariel 850g,Limpieza,12.47,2,24.94,6,2024-03-09,8,Saturday,3,10
391,2024-06-27 09:52:00,Sal Marina 1kg,Abarrotes,1.51,1,1.51,5,2024-06-27,9,Thursday,6,26
392,2024-01-24 21:35:00,Coca-Cola 500ml,Bebidas,2.43,4,9.72,2,2024-01-24,21,Wednesday,1,4
393,2024-06-28 08:54:00,Inca Kola 500ml,Bebidas,2.52,4,10.08,1,2024-06-28,8,Friday,6,26
394,2024-05-24 09:57:00,Jabón Bolivar 230g,Limpieza,2.87,3,8.61,6,2024-05-24,9,Friday,5,21
395,2024-02-24 21:17:00,Azúcar Cartavio 1kg,Abarrotes,3.59,1,3.59,5,2024-02-24,21,Saturday,2,8
396,2024-08-18 20:11:00,Fideos Lavaggi 500g,Abarrotes,2.43,3,7.29,4,2024-08-18,20,Sunday,8,33
397,2024-05-30 09:52:00,Arroz Costeño 5kg,Abarrotes,17.95,4,71.8,4,2024-05-30,9,Thursday,5,22
398,2024-02-11 18:43:00,Atún Florida 170g,Conservas,3.86,3,11.58,4,2024-02-11,18,Sunday,2,6
399,2024-07-21 08:32:00,Leche Evaporada Gloria,Lácteos,3.29,3,9.87,3,2024-07-21,8,Sunday,7,29
400,2024-01-26 20:21:00,Pepsi 500ml,Bebidas,2.34,5,11.7,2,2024-01-26,20,Friday,1,4
401,2024-07-17 21:50:00,Papel Higiénico Elite x4,Higiene,8.89,2,17.78,6,2024-07-17,21,Wednesday,7,29
402,2024-05-21 19:11:00,Detergente Ariel 850g,Limpieza,12.56,3,37.68,6,2024-05-21,19,Tuesday,5,21
403,2024-01-22 15:51:00,Lejía Clorox 900ml,Limpieza,4.56,1,4.56,6,2024-01-22,15,Monday,1,4
404,2024-03-09 09:50:00,Agua San Luis 2.5L,Bebidas,3.55,2,7.1,1,2024-03-09,9,Saturday,3,10
405,2024-04-02 07:19:00,Sardina Florida 425g,Conservas,4.16,2,8.32,4,2024-04-02,7,Tuesday,4,14
406,2024-01-27 07:27:00,Fideos Lavaggi 500g,Abarrotes,2.51,4,10.04,4,2024-01-27,7,Saturday,1,4
407,2024-04-14 07:22:00,Chifles La Doña 80g,Snacks,1.95,3,5.85,7,2024-04-14,7,Sunday,4,15
408,2024-08-09 21:26:00,Sardina Florida 425g,Conservas,4.27,2,8.54,4,2024-08-09,21,Friday,8,32
409,2024-08-19 13:36:00,Pan de Molde Bimbo 500g,Panadería,6.37,3,19.11,8,2024-08-19,13,Monday,8,34
410,2024-02-13 08:17:00,Lejía Clorox 900ml,Limpieza,4.4,2,8.8,6,2024-02-13,8,Tuesday,2,7
411,2024-04-21 08:30:00,Aceite Primor 1L,Abarrotes,8.83,1,8.83,4,2024-04-21,8,Sunday,4,16
412,2024-07-03 12:29:00,Sal Marina 1kg,Abarrotes,1.47,1,1.47,5,2024-07-03,12,Wednesday,7,27
413,2024-08-30 21:51:00,Inca Kola 500ml,Bebidas,2.49,3,7.47,1,2024-08-30,21,Friday,8,35
414,2024-07-27 10:19:00,Pañales Huggies T4 x28,Higiene,34.21,2,68.42,6,2024-07-27,10,Saturday,7,30
415,2024-05-02 21:20:00,Arroz Costeño 1kg,Abarrotes,3.85,3,11.55,4,2024-05-02,21,Thursday,5,18
416,2024-05-27 16:24:00,Galletas Soda Field,Snacks,2.85,2,5.7,7,2024-05-27,16,Monday,5,22
417,2024-04-03 09:12:00,Papel Higiénico Elite x4,Higiene,9.17,3,27.51,6,2024-04-03,9,Wednesday,4,14
418,2024-06-23 06:46:00,Aceite Primor 500ml,Abarrotes,5.34,4,21.36,4,2024-06-23,6,Sunday,6,25
419,2024-04-22 08:52:00,Arroz Costeño 5kg,Abarrotes,17.68,4,70.72,4,2024-04-22,8,Monday,4,17
420,2024-06-11 21:42:00,Leche Evaporada Gloria,Lácteos,3.24,1,3.24,3,2024-06-11,21,Tuesday,6,24
421,2024-01-19 21:37:00,Lejía Clorox 900ml,Limpieza,4.51,2,9.02,6,2024-01-19,21,Friday,1,3
422,2024-05-19 08:44:00,Pañales Huggies T3 x30,Higiene,32.68,3,98.04,6,2024-05-19,8,Sunday,5,20
423,2024-01-28 17:10:00,Agua San Luis 2.5L,Bebidas,3.4,5,17.0,1,2024-01-28,17,Sunday,1,4
424,2024-07-11 21:06:00,Papel Higiénico Elite x4,Higiene,8.69,1,8.69,6,2024-07-11,21,Thursday,7,28
425,2024-05-10 13:28:00,Azúcar Cartavio 1kg,Abarrotes,3.48,3,10.44,5,2024-05-10,13,Friday,5,19
426,2024-06-25 21:01:00,Queso Edam Gloria 250g,Lácteos,12.2,2,24.4,3,2024-06-25,21,Tuesday,6,26
427,2024-08-23 09:53:00,Pañales Huggies T3 x30,Higiene,31.8,3,95.4,6,2024-08-23,9,Friday,8,34
428,2024-03-28 20:33:00,Atún Florida 170g,Conservas,3.86,2,7.72,4,2024-03-28,20,Thursday,3,13
429,2024-04-22 20:20:00,Leche Gloria Entera 1L,Lácteos,4.74,1,4.74,3,2024-04-22,20,Monday,4,17
430,2024-01-06 09:43:00,Leche Gloria Light 1L,Lácteos,5.03,1,5.03,3,2024-01-06,9,Saturday,1,1
431,2024-05-12 07:21:00,Sal Marina 1kg,Abarrotes,1.49,5,7.45,5,2024-05-12,7,Sunday,5,19
432,2024-02-29 11:11:00,Pasta Dental Colgate,Higiene,5.55,3,16.65,6,2024-02-29,11,Thursday,2,9
433,2024-01-08 12:28:00,Papel Higiénico Elite x4,Higiene,8.86,3,26.58,6,2024-01-08,12,Monday,1,2
434,2024-06-29 08:48:00,Inca Kola 500ml,Bebidas,2.51,1,2.51,1,2024-06-29,8,Saturday,6,26
435,2024-02-17 20:29:00,Chancay 60g,Panadería,0.49,1,0.49,8,2024-02-17,20,Saturday,2,7
436,2024-05-15 16:38:00,Galletas Soda Field,Snacks,2.82,2,5.64,7,2024-05-15,16,Wednesday,5,20
437,2024-01-30 21:39:00,Queso Edam Gloria 250g,Lácteos,12.74,1,12.74,3,2024-01-30,21,Tuesday,1,5
438,2024-08-23 08:43:00,Atún Florida 170g,Conservas,3.86,1,3.86,4,2024-08-23,8,Friday,8,34
